,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,SEVERITY_CODE,BLEACHING_SEVERITY,SOURCE,COUNTRY_CODE
3027,6847,Australia,Australia and Papua New Guinea,Australia,Hardy Reef,-19.74,149.2,11.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
5441,7183,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.5,-151.78,3.0,2000s,3,1,"Reef Check, Submitted by Elodie Lagouy .  Site ID 151.47.039W.16.29.965S",PYF
2598,7200,Asia,Southeast Asia,Indonesia,Sibualong,0.04,119.87,7.0,2000s,0,0,"Reef Check, Submitted by Abigail Moore.  Site ID  119.52.21E.0.2.36N",IDN
5438,7178,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.54,-151.74,3.0,2000s,3,1,"Reef Check, Submitted by Elodie Lagouy.  Site ID  151.44.447W.16.32.562S",PYF
5439,7181,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.5,-151.76,6.0,2000s,3,1,"Reef Check, Submitted by Elodie Lagouy .  Site ID 151.45.440W.16.29.941S",PYF
5442,7186,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.5,-151.78,3.0,2000s,3,1,"Reef Check, Submitted by Elodie Lagouy.  Site ID  151.47.039W.16.29.965S",PYF
3023,6841,Australia,Australia and Papua New Guinea,Australia,Hardy Reef,-19.74,149.0,12.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
2599,7201,Asia,Southeast Asia,Indonesia,Sibualong,0.04,119.87,7.0,2000s,0,0,"Reef Check, Submitted by Abigail Moore.  Site ID 119.52.21E.0.2.36N",IDN
5834,54502,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.7941666666667,177.202222222222,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5446,7190,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.45,-151.77,6.0,2000s,3,1,"Reef Check, Submitted by Elodie Laguoy.  Site ID NSMotuTane",PYF
5435,7175,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.54,-151.73,3.0,2000s,3,1,"Reef Check, Submitted by Elodie Lagouy.  Site ID:  151.43.621W.16.32.544S",PYF
5647,54510,Pacific,Southwest Pacific,Fiji,"Aquasafari, Coral Coast",-18.1916666666667,177.6015,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
385,7146,Americas,Mesoamerica,Belize,"San Pedro Town, Ambergris Caye",18.09,-87.87,5.0,2000s,-1,1,"Reef Check, Submitted by Green Reef Belize .  Site ID: 87.51.57.1W.18.5.10.6N",BLZ
5656,54508,Pacific,Southwest Pacific,Fiji,"AquaSafaris, Coral Coast",-18.1801666666667,177.596833333333,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
2981,6809,Australia,Australia and Papua New Guinea,Australia,Agincourt # 4,-16.05,145.83,12.0,2000s,1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
3082,6851,Australia,Australia and Papua New Guinea,Australia,"Osprey, North Horn",-14.0,146.0,10.0,2000s,1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
5490,7173,Pacific,Southeast and Central Pacific,French Polynesia,"Bora Bora, Society archipelago",-16.55,-151.7,4.0,2000s,3,1,"Reef Check, Submitted by Elodie Lagouy.  Site ID: 151.42.227W.16.32.944S",PYF
5491,7174,Pacific,Southeast and Central Pacific,French Polynesia,"Bora Bora, Society archipelago",-16.49,-151.71,5.0,2000s,3,1,"Reef Check, Submitted by Elodie Lagouy.  Site ID: 151.42.598W.16.29.507S",PYF
277,6856,Americas,Eastern Caribbean,St. Kitts and Nevis,"St Kitts Peninsula (Naggs Head dive site, Shitten Bay dive site, Green Point)",17.0,-62.0,4.0,2000s,-1,1,"Mr. Craig Quirolo, Director Marine Projects.
Email	 cquirolo@bellsouth.net",KNA
2553,7195,Asia,Southeast Asia,Indonesia,"Awesang (Pomolulu), Central Sulawesi",0.04,119.74,7.0,2000s,0,0,"Reef Check, Submitted by 119.44.34E.0.2.12S .  Site ID Abigail Moore",IDN
5718,54513,Pacific,Southwest Pacific,Fiji,"Lalati Resort, Beqa",-18.3375,178.149666666667,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5719,54514,Pacific,Southwest Pacific,Fiji,"Lalati Resort, Beqa",-18.3611666666667,178.149833333333,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5720,54515,Pacific,Southwest Pacific,Fiji,"Lalati Resort, Beqa",-18.3611666666667,178.149833333333,,2000s,1,1,Reef Check submitted by Helen Sykes,FJI
5773,54518,Pacific,Southwest Pacific,Fiji,"Nai'a Cruises, Vatu-i-Ra",-17.1344722222222,178.520388888889,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5774,54519,Pacific,Southwest Pacific,Fiji,"Nai'a Cruises, Vatu-i-Ra",-17.3470555555556,178.522555555556,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5775,54525,Pacific,Southwest Pacific,Fiji,"Nai'a, Namena",-17.1132777777778,179.063805555556,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
3108,7141,Australia,Australia and Papua New Guinea,Australia (West),Christmas Island,10.43,105.67,9.0,2000s,0,0,"Reef Check, Submitted by John Hueston.  Site ID:  105.40.2.1E.10.25.45.3S",AUS_WES
5727,7162,Pacific,Southwest Pacific,Fiji,"Lautoka, Viti Levu",-17.56,177.31,10.0,2000s,-1,1,"Reef Check, Submitted by Helen Sykes .  Site ID 177.18.505E.17.33.795S",FJI
5384,6854,Pacific,Micronesia,Northern Mariana Islands,Saipan : Managaha MPA sanctuary,-15.28,145.7,8.0,2000s,-1,1,"Mr. Peter Houk,marine biologist, EPA, Florida Institute of Technology
Email	 phouk@fit.edu",NMI
5873,54526,Pacific,Southwest Pacific,Fiji,"Savusavu, Cakaudrove",-16.7745,179.199666666667,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5557,54528,Pacific,Southwest Pacific,Fiji,,-16.81525,179.241777777778,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5495,6735,Pacific,Southeast and Central Pacific,French Polynesia,"Haapiti, Moorea",-17.515618,-149.91941,4.0,2000s,2,1,"Penin, L., M. Adjeroud, M. Schrimm and H.S. Lenihan, 2007. High spatial variability in coral bleaching around Moorea (French Polynesia): patterns across locations and water depths. C. R. Biologies 330: 171-181pp",PYF
2087,7138,Americas,U.S. Caribbean,Aruba,Pos Chiquito,12.46,-69.97,11.0,2000s,0,0,"Reef Check, Submitted by Susan Hieter.  Site ID  69.58.0078W.12.27.7575N",ABW
234,7194,Americas,Eastern Caribbean,Guadeloupe,Port Louis,16.43,-61.54,4.0,2000s,1,1,"Reef Check, Submitted by Remi Garnier.  Site ID  61.32.34.5W.16.25.52.3N",GLP
5492,7179,Pacific,Southeast and Central Pacific,French Polynesia,"Bora Bora, Society archipelago",-16.54,-151.75,5.0,2000s,3,1,"Reef Check, Submitted by Elodie Lagouy.  Site ID 151.44.871W.16.32.116S",PYF
2088,7139,Americas,U.S. Caribbean,Aruba,Pos Chiquito,12.46,-69.97,11.0,2000s,0,0,"Reef Check, Submitted by  Susan Hieter.  Site ID 69.58.0078W.12.27.7575N",ABW
3042,6838,Australia,Australia and Papua New Guinea,Australia,knucle reef,-19.52,149.27,12.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
2552,7196,Asia,Southeast Asia,Indonesia,Awesang (Pomolulu),0.04,119.74,7.0,2000s,0,0,"Reef Check, Submitted by 119.44.34E.0.2.12S.  Site ID  Abigail Moore",IDN
3041,6813,Australia,Australia and Papua New Guinea,Australia,Knuckle Reef,-19.52,149.27,12.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
2984,6821,Australia,Australia and Papua New Guinea,Australia,Agincourt #3,-15.99,145.83,12.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
5717,54512,Pacific,Southwest Pacific,Fiji,"Lalati Resort, Beqa",-18.3375,178.149666666667,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5752,54516,Pacific,Southwest Pacific,Fiji,"Matava Resort, Kadavu",-19.0640555555556,178.335777777778,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5558,54529,Pacific,Southwest Pacific,Fiji,,-16.81525,179.241777777778,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
1733,7153,Americas,Northern Caribbean,Dominican Republic,Puerto Plata,19.78,-70.65,6.0,2000s,0,0,"Reef Check, Submitted by Angel Franco.  Site ID:  70.39.1.9W.19.46.49N",DOM
6083,54355,Pacific,Southwest Pacific,Solomon Islands,"Tetepare, Western Province",-8.70066666666667,157.441194444444,,2000s,-1,1,Reef Check submitted by Gillian Goby,SLB
5549,7167,Pacific,Southwest Pacific,Fiji,,-16.82,179.24,12.0,2000s,-1,1,"Reef Check, Submitted by Helen Sykes.  Site ID: 179.14.507E.16.48.915S",FJI
374,7150,Americas,Mesoamerica,Belize,"Punta Gorda, Toledo",16.1,-88.29,12.0,2000s,-1,1,"Reef Check, Submitted by Reef CI .  Site ID 88.17.504W.16.5.714N",BLZ
371,7148,Americas,Mesoamerica,Belize,"Punta Gorda, Sapodilla Cayes",16.12,-88.28,8.0,2000s,0,0,"Reef Check, Submitted by Polly Wood.  Site ID 88.16.649W.16.7.091N",BLZ
5955,54504,Pacific,Southwest Pacific,Fiji,"West Side Watersports, Tavewa/Yasawas",-16.9536944444444,177.319972222222,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5783,54521,Pacific,Southwest Pacific,Fiji,"Nai'a, Vatu-i-Ra",-17.3302777777778,178.592388888889,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
5782,54520,Pacific,Southwest Pacific,Fiji,"Nai'a, Vatu-i-Ra",-17.1363888888889,178.524916666667,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
3072,6832,Australia,Australia and Papua New Guinea,Australia,North Keppel Island (Eastern MNP Zone),-23.0,151.0,12.0,2000s,-1,1,"Mr. John Olds, Senior Conservation Officer, Queensland Parks and Wildlife Service/Environmental Protection Agency
Email	 John.Olds@epa.qld.gov.au",AUS
3083,7144,Australia,Australia and Papua New Guinea,Australia,"Pulu Keeling National Park, Cocos Keeling",11.82,96.82,12.0,2000s,0,0,"Reef Check, Submitted by Claire Davies.  Site ID  96.49.0E.11.49.02S",AUS
375,7151,Americas,Mesoamerica,Belize,"Punta Gorda, Toledo",16.1,-88.29,8.0,2000s,3,1,"Reef Check, Submitted by Polly Wood .  Site ID 88.17.504W.16.5.714N",BLZ
304,7147,Americas,Mesoamerica,Belize,"Ambergris Cay, Belize Dist.",17.83,-87.98,5.0,2000s,3,1,"Reef Check, Submitted by Green Reef Belize.  Site ID  87.59.1.7W.17.49.32.1N",BLZ
5874,54530,Pacific,Southwest Pacific,Fiji,"Savusavu, Cakaudrove",-16.8148611111111,179.241972222222,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
2589,7197,Asia,Southeast Asia,Indonesia,"Palau, Dusun Santigi",0.1,119.77,7.0,2000s,0,0,"Reef Check, Submitted by Abigail Moore.  Site ID  119.46.23E.0.6.13S",IDN
421,7205,Americas,Mesoamerica,Mexico,Arrecife La Boquita,19.1,-104.41,5.0,2000s,0,0,"Ms Angelica Flores Ramirez,  Universidad de Colima.",MEX
5872,54534,Pacific,Southwest Pacific,Fiji,"Savusavu, Cakaudrove",-16.8123333333333,179.286833333333,,2000s,-1,1,Reef Check submitted by Helen Sykes,FJI
2590,7199,Asia,Southeast Asia,Indonesia,Palu,0.75,119.8,5.0,2000s,0,0,"Reef Check, Submitted by Abigail Moore.  Site ID  119.51.21.1E.0.44.51.8S",IDN
3028,6848,Australia,Australia and Papua New Guinea,Australia,Hardy Reef,-19.74,149.2,10.0,2000s,1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
5721,7166,Pacific,Southwest Pacific,Fiji,"Lalati Resort, Beqa",-18.36,178.15,11.0,2000s,-1,1,"Reef Check, Submitted by Helen Sykes .  Site ID 178.08.99E.18 21.67S",FJI
2972,6836,Australia,Australia and Papua New Guinea,Australia,18095 - Wheeler,-18.79,147.52,12.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
2414,7228,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2000s,-1,1,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",IND
2089,7137,Americas,U.S. Caribbean,Aruba,"Seroe Colorado,",12.42,-69.88,11.0,2000s,1,1,"Reef Check, Submitted by Susan Hieter.  Site ID 69.53.0365W.12.25.1036N",ABW
3110,7140,Australia,Australia and Papua New Guinea,Australia (West),"Christmas Island,",10.43,105.67,9.0,2000s,0,0,"Reef Check, Submitted by John Hueston.  Site ID  105.40.2.1E.10.25.45.3S",AUS_WES
5534,7168,Pacific,Southeast and Central Pacific,French Polynesia,"Tahiti, Society Archipelago",-17.72,149.59,9.0,2000s,0,0,"Reef Check, Submitted by Elodie Lagouy.  Site ID: 149.35.12.1W.17.42.59.7S",PYF
5508,7191,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.0,-149.0,2.0,2000s,0,0,"Reef Check, Submitted by .  Site ID Elodie Lagouy NSPaoPao",PYF
3071,6830,Australia,Australia and Papua New Guinea,Australia,North Keppel  (North side of Goat Point),-23.0,151.0,12.0,2000s,-1,1,"Mr. John Olds, Senior Conservation Officer, Queensland Parks and Wildlife Service/Environmental Protection Agency
Email	 John.Olds@epa.qld.gov.au",AUS
5514,7169,Pacific,Southeast and Central Pacific,French Polynesia,"Moorea , Society Archipelago",-17.5,-149.76,11.0,2000s,0,0,"Reef Check, Submitted by Elodie Lagouy.  Site ID: 149.45.37W.17.29.88S",PYF
5753,54517,Pacific,Southwest Pacific,Fiji,"Matava Resort, Kadavu",-19.0424166666667,178.450055555556,,2000s,1,1,Reef Check submitted by Helen Sykes,FJI
5724,54503,Pacific,Southwest Pacific,Fiji,"Lautoka, Viti Levu",-17.56325,177.308416666667,,2000s,2,1,Reef Check submitted by Helen Sykes,FJI
3081,6850,Australia,Australia and Papua New Guinea,Australia,"Osprey, North Horn",-14.0,146.0,10.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
3103,6834,Australia,Australia and Papua New Guinea,Australia,Viper Reef 18112,-19.0,148.0,11.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
3109,7142,Australia,Australia and Papua New Guinea,Australia (West),Christmas Island,10.42,105.69,9.0,2000s,0,0,"Reef Check, Submitted by John Hueston.  Site ID  105.41.6.4E.10.24.55.5S",AUS_WES
5517,7171,Pacific,Southeast and Central Pacific,French Polynesia,"Moorea, Society Arcipelago",-17.49,-149.91,6.0,2000s,0,0,"Reef Check, Submitted by Elodie Lagouy.  Site ID: 149.54.458W.17.29.417S",PYF
2495,7114,Asia,South Asia,Maldives,"Landa Giraavaru, Baa Atoll",5.29,73.11,1.0,2000s,1,1,"Reef Check, Submitted by Abbie Hine. Site ID  73.6.825E.5.17.117N",MDV
2986,6826,Australia,Australia and Papua New Guinea,Australia,Agincourt #3,-15.99,145.83,1.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
3146,54327,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.60583333333333,150.764722222222,,2000s,-1,1,Reef Check submitted by Irene Llabres Pohl,PNG
3145,54335,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.59666666666667,150.766944444444,,2000s,-1,1,Reef Check submitted by Irene Llabres Pohl,PNG
3134,54297,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangis Village/Karkar Island, Madang Province",-4.59083333333333,145.895277777778,,2000s,-1,1,Reef Check submitted by Irene Llabres Pohl,PNG
3101,6829,Australia,Australia and Papua New Guinea,Australia,"Tabletop Reef, N/W Middle Island, Great Keppel Islands National Park",-23.0,151.0,1.0,2000s,0,0,"Mr. Oliver Lanyon, Senior Ranger, Qeensland Parks Wildlife Service  [ Email	 :oliver.lanyon@epa.qld.gov.au]  Website	 http://www.epa.qld.gov.au/",AUS
3096,6804,Australia,Australia and Papua New Guinea,Australia,Square Rocks Bommie - Keppel Islands,-23.0,150.0,1.0,2000s,0,0,"Ms Amanda Delaforce, Senior Conservation Officer, QPWS  [email; 	 amanda.delaforce@epa.qld.gov.au]",AUS
3006,6808,Australia,Australia and Papua New Guinea,Australia,Conical Rocks - Keppels,-23.18427,150.94,1.0,2000s,0,0,"Ms Amanda Delaforce, Senior Conservation Officer, QPWS  [email; 	 amanda.delaforce@epa.qld.gov.au]",AUS
3040,6823,Australia,Australia and Papua New Guinea,Australia,Knuckle Reef,-19.4667,149.2167,1.0,2000s,-1,1,BleachWatch Australia ( GBRMPA) [e-mail: bleachwatch@gbrmpa.gov.au],AUS
3100,6805,Australia,Australia and Papua New Guinea,Australia,Tabletop Reef - HW Middle - Keppel Islands,-23.0,150.0,1.0,2000s,0,0,"Ms Amanda Delaforce, Senior Conservation Officer, QPWS  [email; 	 amanda.delaforce@epa.qld.gov.au]",AUS
2907,7127,Asia,Southeast Asia,Thailand,"Koh Chang, Trat",11.81,102.38,1.0,2000s,3,1,"Reef Check, Submitted by Dr. Suchana Apple Chavanich. Site ID  102.22.711E.11.48.310N",THA
3099,6807,Australia,Australia and Papua New Guinea,Australia,Tabletop Reef - HW Middle - Keppel Islands,-23.0,150.0,1.0,2000s,0,0,"Ms Amanda Delaforce, Senior Conservation Officer, QPWS  [email; 	 amanda.delaforce@epa.qld.gov.au]",AUS
2507,7112,Asia,South Asia,Maldives,South Ari Atoll,3.84,72.74,1.0,2000s,0,0,"Reef Check, Submitted by Jean-Luc Solandt. Site ID 72.44.57E.3.50.45N",MDV
3057,6828,Australia,Australia and Papua New Guinea,Australia,"Michaelmas Cay, Great Barrier",-17.0,146.0,1.0,2000s,0,0,"Ms Carolyn William, Senior Conservation Officer",AUS
2591,7100,Asia,Southeast Asia,Indonesia,"Palu/Baiya, Central Sulawesi",0.721,119.86,5.0,2000s,0,0,"Reef Check, Submitted by Abigail Moore . Site ID119.51.25.5E.0.43.17.1S",IDN
5523,7070,Pacific,Southeast and Central Pacific,French Polynesia,"Rangiroa, Tuamotu Archipelago",-14.65,-147.64,2.0,2000s,0,0,"Reef Check, Submitted by Elodie Lagouy. Site ID 147.38.14W.14.38.42.7S",PYF
2914,7128,Asia,Southeast Asia,Thailand,"Koh Tao, Suratthani",10.12,99.83,2.0,2000s,-1,1,"Reef Check, Submitted by Dr. Suchana Apple Chavanich. Site ID 99.50.099E.10.7.366N",THA
5448,7098,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.51,-151.76,2.0,2000s,0,0,"Reef Check, Submitted by Elodie Lagouy. Site ID 151.45.852W.16.30.415S",PYF
3155,54320,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nonovaul Island, New Ireland",-2.68388888888889,150.641388888889,,2000s,-1,1,Reef Check submitted by Irene Llabres Pohl,PNG
5289,7058,Middle East,Red Sea - Gulf of Aden,Egypt,Safaga,26.51,34.07,3.0,2000s,0,0,"Reef Check, Submitted by Christian Alter .Site ID 34.4.21.44E.26.30.30.98N",EGY
5447,7084,Pacific,Southeast and Central Pacific,French Polynesia,Bora Bora,-16.51,-151.78,12.0,2000s,0,0,"Reef Check, Submitted by Elodie Lagouy . Site IDNSMotuTapu",PYF
2367,7102,Asia,North and East Asia,Japan,"Okinawa, Kohama Island",24.37,123.98,6.0,2000s,3,1,"Reef Check, Submitted by Megumu Tsuchikawa . Site ID123.58.33.95E.24.22.2.86N",JPN
5531,7077,Pacific,Southeast and Central Pacific,French Polynesia,"Tahiti, Society Archipelago",-17.56,-149.61,3.0,2000s,0,0,"Reef Check, Submitted by Elodie Lagouy. Site ID : NSValleeBlanche",PYF
2349,7105,Asia,North and East Asia,Japan,"Minabe town, Wakayama Pref.",33.72,135.32,1.0,2000s,0,0,"Reef Check, Submitted by Megumu Tsuchikawa. . Site ID 135.19.29.8E.33.43.11.5N",JPN
2415,7229,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2000s,-1,1,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",IND
2350,7106,Asia,North and East Asia,Japan,"Minabe town, Wakayama Pref.",33.72,135.32,11.0,2000s,0,0,"Reef Check, Submitted by Megumu Tsuchikawa. Site ID  135.19.29.8E.33.43.11.5N",JPN
3152,54317,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nonovaul Island, New Ireland",-2.67083333333333,150.628888888889,,2000s,-1,1,Reef Check submitted by Irene Llabres Pohl,PNG
1787,7101,Americas,Northern Caribbean,Jamaica,"Robins Bay, St. Mary",18.31,-76.8,6.0,2000s,-1,1,"Reef Check, Submitted by Loureene Jones. Site ID 76.47.854W.18.18.521N",JAM
3147,54328,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.60555555555556,150.765277777778,,2000s,-1,1,Reef Check submitted by Irene Llabres Pohl,PNG
2883,7117,Asia,Southeast Asia,Philippines,"Sta. Fe , Cebu",11.15,123.8,7.0,2000s,3,1,"Reef Check, Submitted byDUCARE 2008 Team and Coastal Dynamics Foundation. Site ID 123.47.49.8E.11.8.44.5N",PHL
3132,54295,Australia,Australia and Papua New Guinea,Papua New Guinea,"Marangis Village/Karkar Island, Madang Province",-4.58805555555556,145.894444444444,,2000s,-1,1,Reef Check submitted by Irene Llabres Pohl,PNG
2985,6824,Australia,Australia and Papua New Guinea,Australia,Agincourt #3,-15.99,145.82,1.0,2000s,-1,1,BleachWatch Australia,AUS
2663,7110,Asia,Southeast Asia,Malaysia,"Miri, Sarawak",4.27,113.82,8.0,2000s,-1,1,"Reef Check, Submitted by Peter Heyes. Site ID  113.48.54E.4.16.28N",MYS
5540,7073,Pacific,Southeast and Central Pacific,French Polynesia,Tuamotu Archipelago,-16.09,-151.74,9.0,2000s,0,0,"Reef Check, Submitted by Elodie Lagouy. Site ID 151.44.25W.16.5.20.7S",PYF
